,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,times_tamp
13,1975,Chainlink,LINK,chainlink,1547,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'substrate', 'polkadot', 'polkadot-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosytem', 'cardano', 'injective-ecosystem', 'optimism-ecosystem', 'real-world-assets', 'celsius-bankruptcy-estate']",1000000000.0,568099970.4527867,1000000000.0,False,,14,,,,2024-01-03T17:51:00.000Z,13.970636528787324,839570014.2092476,72.5839,-0.84467745,-8.56056279,-14.35838741,-10.51812413,23.2820296,85.0816641,7936718199.210701,0.4843,13970636528.79,,2024-01-03T17:51:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2024-01-03 18:53:09.777425
14,11419,Toncoin,TON,toncoin,185,2021-08-26T13:40:22.000Z,"['pos', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,3456009069.975763,5100545748.925987,True,,15,3414166606.0,7549206045.024318,,2024-01-03T17:51:00.000Z,2.2111416682939455,80906755.95147763,54.8228,0.69465846,-5.27976844,1.36947118,-7.45392947,-0.61819311,6.43497495,7641725660.625216,0.466,11278029236.49,,2024-01-03T17:51:00.000Z,,,,,,2024-01-03 18:53:09.777425
0,1,Bitcoin,BTC,bitcoin,10691,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19588725.0,19588725.0,False,,1,,,,2024-01-03T18:20:00.000Z,43005.17132272317,45329082952.8926,14.8213,0.65231777,-4.4237612,0.04567901,3.28304275,23.70998595,56.43819359,842416474618.7103,51.3546,903108597777.19,,2024-01-03T18:20:00.000Z,,,,,,2024-01-03 19:22:00.420653
1,1027,Ethereum,ETH,ethereum,8172,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1', 'ftx-bankruptcy-estate']",,120185495.51593144,120185495.51593144,True,,2,,,,2024-01-03T18:20:00.000Z,2225.172055693764,18822333657.094967,51.2804,0.16023651,-5.64044918,-5.00623949,0.17853265,21.06872002,37.62166465,267433406121.75882,16.2997,267433406121.76,,2024-01-03T18:20:00.000Z,,,,,,2024-01-03 19:22:00.420653
2,825,Tether USDt,USDT,tether,70426,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,92047993063.19923,94603058344.82516,True,,3,,,,2024-01-03T18:20:00.000Z,1.000780347549745,84849874454.6995,42.234,-0.0354592,0.05075834,0.02426187,0.10355477,0.00977084,0.05892746,92119822489.04504,5.6157,94676881609.6,,2024-01-03T18:20:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2024-01-03 19:22:00.420653
3,1839,BNB,BNB,bnb,1970,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,151691650.34326145,151691650.34326145,False,,4,,,,2024-01-03T18:20:00.000Z,317.57172846313637,1884856199.632788,67.6718,-0.06490352,2.41928077,1.94013429,37.73018891,34.11961057,50.67189696,48172979592.93525,2.9361,48172979592.94,,2024-01-03T18:20:00.000Z,,,,,,2024-01-03 19:22:00.420653
4,5426,Solana,SOL,solana,610,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities']",,430015112.19144124,566217434.127787,True,,5,,,,2024-01-03T18:20:00.000Z,98.43485861147231,5286860510.9597,38.2621,-0.07095522,-8.72803005,-8.61861198,62.34022102,138.44070595,332.74745966,42328476769.36092,2.5799,55735533071.72,,2024-01-03T18:20:00.000Z,,,,,,2024-01-03 19:22:00.420653
5,52,XRP,XRP,xrp,1195,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,54125149173.0,99988100379.0,False,,6,,,,2024-01-03T18:20:00.000Z,0.5762800996408597,3174987391.5171556,145.044,0.38429597,-7.63131176,-9.17025182,-6.92004421,-5.97092066,9.80913176,31191246358.492836,1.9011,57628009964.09,,2024-01-03T18:20:00.000Z,,,,,,2024-01-03 19:22:00.420653
6,3408,USDC,USDC,usd-coin,15951,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,24876118889.531277,24876118889.531277,False,,7,,,,2024-01-03T18:20:00.000Z,1.0004255784940999,9389829652.0138,35.0894,0.00959819,0.04551371,0.03361615,0.06877667,0.01925005,0.03935895,24886705630.747334,1.5168,24886705630.75,,2024-01-03T18:20:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2024-01-03 19:22:00.420653
7,2010,Cardano,ADA,cardano,1018,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35369528718.439,36498916808.907,False,,8,,,,2024-01-03T18:20:00.000Z,0.5607049857406028,1117945470.8831172,90.3461,-0.41807232,-8.59370862,-10.9868376,40.08954497,72.60737378,114.51869879,19831871095.724182,1.209,25231724358.33,,2024-01-03T18:20:00.000Z,,,,,,2024-01-03 19:22:00.420653
8,5805,Avalanche,AVAX,avalanche,628,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonriver-ecosystem', 'injective-ecosystem', 'real-world-assets', 'layer-1']",720000000.0,366387199.7954843,434420109.7954843,False,,9,,,,2024-01-03T18:20:00.000Z,36.67004101510413,1292605439.9004865,35.0899,0.48523922,-10.86118234,-13.88701511,68.42598667,203.28116148,266.58429697,13435433643.909561,0.8189,26402429530.87,,2024-01-03T18:20:00.000Z,,,,,,2024-01-03 19:22:00.420653
9,74,Dogecoin,DOGE,dogecoin,865,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,142503746383.70523,142503746383.70523,True,,10,,,,2024-01-03T18:20:00.000Z,0.08248092645698715,972002345.0303198,95.536,0.46417259,-9.93103355,-11.6227213,-6.75558449,20.48461286,35.08603836,11753841025.31954,0.7164,11753841025.32,,2024-01-03T18:20:00.000Z,,,,,,2024-01-03 19:22:00.420653
10,6636,Polkadot,DOT,polkadot-new,658,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain', 'layer-1']",,1263657008.219282,1395917509.9276335,True,,11,,,,2024-01-03T18:20:00.000Z,7.727384912920913,644610792.3357524,77.3296,0.69712532,-8.39830779,-12.79565073,39.27558128,65.95060856,92.32412438,9764764100.420458,0.5951,10786791905.9,,2024-01-03T18:20:00.000Z,,,,,,2024-01-03 19:22:00.420653
11,1958,TRON,TRX,tron,894,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,88303511917.77736,88303549513.75098,True,,12,71659659264.0,7530676733.400377,,2024-01-03T18:20:00.000Z,0.10508948564291595,399185468.21289986,39.8824,0.03868101,-3.9659826,0.11725351,2.13080931,7.77767921,18.89123531,9279770647.90232,0.5656,9279774598.84,,2024-01-03T18:20:00.000Z,,,,,,2024-01-03 19:22:00.420653
12,3890,Polygon,MATIC,polygon,1220,2019-04-28T00:00:00.000Z,"['pos', 'platform', 'enterprise-solutions', 'zero-knowledge-proofs', 'scaling', 'state-channel', 'coinbase-ventures-portfolio', 'layer-2', 'binance-launchpad', 'binance-labs-portfolio', 'polygon-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'modular-blockchain', 'standard-crypto-portfolio']",10000000000.0,9562817984.107603,10000000000.0,False,,13,,,,2024-01-03T18:20:00.000Z,0.8662804055729733,979938326.2524534,71.7054,0.58564584,-11.4366909,-17.31617914,8.53682748,29.64948809,57.64241553,8284081841.693257,0.5049,8662804055.73,,2024-01-03T18:20:00.000Z,,,,,,2024-01-03 19:22:00.420653
13,1975,Chainlink,LINK,chainlink,1547,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'substrate', 'polkadot', 'polkadot-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosytem', 'cardano', 'injective-ecosystem', 'optimism-ecosystem', 'real-world-assets', 'celsius-bankruptcy-estate']",1000000000.0,568099970.4527867,1000000000.0,False,,14,,,,2024-01-03T18:20:00.000Z,14.077799424039467,837210373.7909602,70.3118,0.51884512,-7.26749855,-13.01677348,-10.08521458,24.18291322,87.14579129,7997597436.837079,0.4875,14077799424.04,,2024-01-03T18:20:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2024-01-03 19:22:00.420653
14,11419,Toncoin,TON,toncoin,185,2021-08-26T13:40:22.000Z,"['pos', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,3456013850.780662,5100550598.201139,True,,15,3414166606.0,7631269421.386478,,2024-01-03T18:20:00.000Z,2.2351778053172366,82025418.98374718,55.5399,1.49462006,-4.94133309,1.16331263,-6.41050934,0.26941717,7.32034172,7724805454.133892,0.4708,11400637492.0,,2024-01-03T18:20:00.000Z,,,,,,2024-01-03 19:22:00.420653
0,1,Bitcoin,BTC,bitcoin,10691,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19588725.0,19588725.0,False,,1,,,,2024-01-03T18:20:00.000Z,43005.17132272317,45329082952.8926,14.8213,0.65231777,-4.4237612,0.04567901,3.28304275,23.70998595,56.43819359,842416474618.7103,51.3546,903108597777.19,,2024-01-03T18:20:00.000Z,,,,,,2024-01-03 19:22:30.856770
1,1027,Ethereum,ETH,ethereum,8172,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1', 'ftx-bankruptcy-estate']",,120185495.51593144,120185495.51593144,True,,2,,,,2024-01-03T18:20:00.000Z,2225.172055693764,18822333657.094967,51.2804,0.16023651,-5.64044918,-5.00623949,0.17853265,21.06872002,37.62166465,267433406121.75882,16.2997,267433406121.76,,2024-01-03T18:20:00.000Z,,,,,,2024-01-03 19:22:30.856770
2,825,Tether USDt,USDT,tether,70426,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,92047993063.19923,94603058344.82516,True,,3,,,,2024-01-03T18:20:00.000Z,1.000780347549745,84849874454.6995,42.234,-0.0354592,0.05075834,0.02426187,0.10355477,0.00977084,0.05892746,92119822489.04504,5.6157,94676881609.6,,2024-01-03T18:20:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2024-01-03 19:22:30.856770
3,1839,BNB,BNB,bnb,1970,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,151691650.34326145,151691650.34326145,False,,4,,,,2024-01-03T18:20:00.000Z,317.57172846313637,1884856199.632788,67.6718,-0.06490352,2.41928077,1.94013429,37.73018891,34.11961057,50.67189696,48172979592.93525,2.9361,48172979592.94,,2024-01-03T18:20:00.000Z,,,,,,2024-01-03 19:22:30.856770
4,5426,Solana,SOL,solana,610,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities']",,430015112.19144124,566217434.127787,True,,5,,,,2024-01-03T18:20:00.000Z,98.43485861147231,5286860510.9597,38.2621,-0.07095522,-8.72803005,-8.61861198,62.34022102,138.44070595,332.74745966,42328476769.36092,2.5799,55735533071.72,,2024-01-03T18:20:00.000Z,,,,,,2024-01-03 19:22:30.856770
5,52,XRP,XRP,xrp,1195,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,54125149173.0,99988100379.0,False,,6,,,,2024-01-03T18:20:00.000Z,0.5762800996408597,3174987391.5171556,145.044,0.38429597,-7.63131176,-9.17025182,-6.92004421,-5.97092066,9.80913176,31191246358.492836,1.9011,57628009964.09,,2024-01-03T18:20:00.000Z,,,,,,2024-01-03 19:22:30.856770
6,3408,USDC,USDC,usd-coin,15951,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,24876118889.531277,24876118889.531277,False,,7,,,,2024-01-03T18:20:00.000Z,1.0004255784940999,9389829652.0138,35.0894,0.00959819,0.04551371,0.03361615,0.06877667,0.01925005,0.03935895,24886705630.747334,1.5168,24886705630.75,,2024-01-03T18:20:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2024-01-03 19:22:30.856770
7,2010,Cardano,ADA,cardano,1018,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35369528718.439,36498916808.907,False,,8,,,,2024-01-03T18:20:00.000Z,0.5607049857406028,1117945470.8831172,90.3461,-0.41807232,-8.59370862,-10.9868376,40.08954497,72.60737378,114.51869879,19831871095.724182,1.209,25231724358.33,,2024-01-03T18:20:00.000Z,,,,,,2024-01-03 19:22:30.856770
8,5805,Avalanche,AVAX,avalanche,628,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonriver-ecosystem', 'injective-ecosystem', 'real-world-assets', 'layer-1']",720000000.0,366387199.7954843,434420109.7954843,False,,9,,,,2024-01-03T18:20:00.000Z,36.67004101510413,1292605439.9004865,35.0899,0.48523922,-10.86118234,-13.88701511,68.42598667,203.28116148,266.58429697,13435433643.909561,0.8189,26402429530.87,,2024-01-03T18:20:00.000Z,,,,,,2024-01-03 19:22:30.856770
9,74,Dogecoin,DOGE,dogecoin,865,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,142503746383.70523,142503746383.70523,True,,10,,,,2024-01-03T18:20:00.000Z,0.08248092645698715,972002345.0303198,95.536,0.46417259,-9.93103355,-11.6227213,-6.75558449,20.48461286,35.08603836,11753841025.31954,0.7164,11753841025.32,,2024-01-03T18:20:00.000Z,,,,,,2024-01-03 19:22:30.856770
10,6636,Polkadot,DOT,polkadot-new,658,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain', 'layer-1']",,1263657008.219282,1395917509.9276335,True,,11,,,,2024-01-03T18:20:00.000Z,7.727384912920913,644610792.3357524,77.3296,0.69712532,-8.39830779,-12.79565073,39.27558128,65.95060856,92.32412438,9764764100.420458,0.5951,10786791905.9,,2024-01-03T18:20:00.000Z,,,,,,2024-01-03 19:22:30.856770
11,1958,TRON,TRX,tron,894,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,88303511917.77736,88303549513.75098,True,,12,71659659264.0,7530676733.400377,,2024-01-03T18:20:00.000Z,0.10508948564291595,399185468.21289986,39.8824,0.03868101,-3.9659826,0.11725351,2.13080931,7.77767921,18.89123531,9279770647.90232,0.5656,9279774598.84,,2024-01-03T18:20:00.000Z,,,,,,2024-01-03 19:22:30.856770
12,3890,Polygon,MATIC,polygon,1220,2019-04-28T00:00:00.000Z,"['pos', 'platform', 'enterprise-solutions', 'zero-knowledge-proofs', 'scaling', 'state-channel', 'coinbase-ventures-portfolio', 'layer-2', 'binance-launchpad', 'binance-labs-portfolio', 'polygon-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'modular-blockchain', 'standard-crypto-portfolio']",10000000000.0,9562817984.107603,10000000000.0,False,,13,,,,2024-01-03T18:20:00.000Z,0.8662804055729733,979938326.2524534,71.7054,0.58564584,-11.4366909,-17.31617914,8.53682748,29.64948809,57.64241553,8284081841.693257,0.5049,8662804055.73,,2024-01-03T18:20:00.000Z,,,,,,2024-01-03 19:22:30.856770
13,1975,Chainlink,LINK,chainlink,1547,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'substrate', 'polkadot', 'polkadot-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosytem', 'cardano', 'injective-ecosystem', 'optimism-ecosystem', 'real-world-assets', 'celsius-bankruptcy-estate']",1000000000.0,568099970.4527867,1000000000.0,False,,14,,,,2024-01-03T18:20:00.000Z,14.077799424039467,837210373.7909602,70.3118,0.51884512,-7.26749855,-13.01677348,-10.08521458,24.18291322,87.14579129,7997597436.837079,0.4875,14077799424.04,,2024-01-03T18:20:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2024-01-03 19:22:30.856770
14,11419,Toncoin,TON,toncoin,185,2021-08-26T13:40:22.000Z,"['pos', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,3456013850.780662,5100550598.201139,True,,15,3414166606.0,7631269421.386478,,2024-01-03T18:20:00.000Z,2.2351778053172366,82025418.98374718,55.5399,1.49462006,-4.94133309,1.16331263,-6.41050934,0.26941717,7.32034172,7724805454.133892,0.4708,11400637492.0,,2024-01-03T18:20:00.000Z,,,,,,2024-01-03 19:22:30.856770
0,1,Bitcoin,BTC,bitcoin,10691,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19588725.0,19588725.0,False,,1,,,,2024-01-03T18:21:00.000Z,43005.279785654675,45335528349.38379,14.8241,0.6279496,-4.48969973,0.02469327,3.27624778,23.71817697,56.50470146,842418599269.2484,51.3547,903110875498.75,,2024-01-03T18:21:00.000Z,,,,,,2024-01-03 19:23:01.864579
1,1027,Ethereum,ETH,ethereum,8172,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1', 'ftx-bankruptcy-estate']",,120185495.51593144,120185495.51593144,True,,2,,,,2024-01-03T18:21:00.000Z,2224.426298001681,18823339351.061657,51.2959,-0.00663536,-5.71018066,-5.11018619,0.15660151,21.02474024,37.62223577,267343776864.001,16.2728,267343776864.0,,2024-01-03T18:21:00.000Z,,,,,,2024-01-03 19:23:01.864579
2,825,Tether USDt,USDT,tether,70426,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,92047993063.19923,94603058344.82516,True,,3,,,,2024-01-03T18:21:00.000Z,1.0006371434020296,84858114042.03094,42.2724,-0.02688415,0.03080103,0.01926674,0.07204745,-0.00737677,0.03830766,92106640834.64952,5.6149,94663334059.26,,2024-01-03T18:21:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2024-01-03 19:23:01.864579
